date,run_id,subject_id,condition,target_id,center_x_deg,center_y_deg,semi_major_deg,semi_minor_deg,angle_deg,area_deg2,empirical_coverage,n_points,delay_s,delay_ms,target_x_deg,target_y_deg,center_error_deg
2025_04_11,010,PW78,Acc 10min,3,-10.638795815899575,8.50395078451883,1.8635363675759749,1.2527950471337403,129.66279266887847,7.334453728228781,0.9539748953974896,239,0.05,50,-10.2,5.7375,2.801034043209012
2025_04_11,010,PW78,Acc 10min,4,9.439882075471697,9.665955424528308,4.049035526145034,2.0464796987280196,67.70282995186955,26.03208182764353,0.9528301886792453,212,0.05,50,9.600000000000001,5.7375,3.931717153135655
2025_04_11,010,PW78,Acc 10min,5,-0.0014046728971958983,3.164896787383176,5.965776106542369,3.3882807240329647,-175.17476644834994,63.503287403466395,0.9532710280373832,214,0.05,50,0.0,-0.0,3.164897099100427
2025_04_11,010,PW78,Acc 10min,6,-9.76180909090909,-3.063281676136363,2.94336051562491,1.7488960953781392,-138.3481279926836,16.171761973155846,0.9507575757575758,264,0.05,50,-10.2,-5.400000000000001,2.377449010576254
2025_04_11,010,PW78,Acc 10min,7,10.939665882352946,-3.1156213235294117,4.566442067565698,2.541928086254657,129.7679405259844,36.466248299614165,0.9529411764705882,255,0.05,50,9.600000000000001,-5.400000000000001,2.6482240490287103
2025_04_11,010,PW78,Acc 10min,8,-20.316091935483875,-9.168552217741933,11.490949276412096,2.786729537143595,174.47922740519306,100.6006069817981,0.9596774193548387,248,0.05,50,-21.0,-11.8125,2.730968713848173
2025_04_11,010,PW78,Acc 10min,9,24.3464642599278,-9.072193727436822,7.165089959863721,1.9353441281659702,135.67645847473867,43.56419760584032,0.9530685920577617,277,0.05,50,21.0,-11.8125,4.3252862923075055
2025_04_11,011,JL98,Acc 60min,1,-22.75236363636365,8.953777840909092,9.010925627300917,5.880396810426284,-173.84616351451032,166.46614075685306,0.9545454545454546,198,0.05,50,-21.0,11.8125,3.353068847627054
2025_04_11,011,JL98,Acc 60min,2,21.49950000000001,13.571414062499997,2.2776464100753513,0.7484225082605326,-178.65955706942216,5.355290278904311,0.9583333333333334,72,0.05,50,21.0,11.8125,1.8284635433227132
2025_04_11,011,JL98,Acc 60min,3,-11.698716201117321,4.77928093575419,11.256496851914386,1.7745033909356347,164.29847155988884,62.75234512271818,0.9553072625698324,179,0.05,50,-10.2,5.7375,1.7788575059783887
2025_04_11,011,JL98,Acc 60min,4,8.476949999999999,4.8227315625,2.6723228113127164,2.2774236284266522,-157.2754555973569,19.11976780310582,0.9625,80,0.05,50,9.600000000000001,5.7375,1.4484621488828067
2025_04_11,011,JL98,Acc 60min,5,-0.5966079999999998,-4.372001999999999,2.5572307929452784,2.2328460558298437,159.6684033583343,17.938188343222293,0.96,75,0.05,50,0.0,-0.0,4.4125211153792785
2025_04_11,011,JL98,Acc 60min,6,-9.45030731707317,-10.326396951219513,5.588019907980779,0.8275724977757315,-169.1153094251806,14.528268814742392,0.9512195121951219,41,0.05,50,-10.2,-5.400000000000001,4.983114090588226
2025_04_11,011,JL98,Acc 60min,7,7.1152500000000005,-9.414365625000002,1.58766143405308,0.443481739117439,139.21406698817205,2.2119917868243766,0.9583333333333334,48,0.05,50,9.600000000000001,-5.400000000000001,4.721134814182037
