visit_label,date,subject_id,session_id,target_label,coordinate_space,paper_qc_status,paper_plot_status,target_settle_time_s,settle_excluded_valid_samples,paper_qc_valid_samples,paper_qc_excluded_samples,target_x_pct_display_width,target_y_pct_display_height,target_eccentricity_relative_coordinate_pct,paper_qc_error_x_pct_display_width,paper_qc_error_y_pct_display_height,paper_qc_omae_relative_coordinate_pct,paper_qc_precision_rms_relative_coordinate_pct,target_x_deg,target_y_deg,target_eccentricity_deg,paper_qc_error_x_deg,paper_qc_error_y_deg,paper_qc_omae_deg,paper_qc_precision_rms_deg,interval_count
Visit 1,2025_04_11,PW78,2025_04_11/010,inner_top_left,normalised,included,included,0.6,62,186,0,33.0,33.0,24.041630560342615,-0.7202580645161272,7.831387096774198,7.880788268224233,1.9205997796106304,,,,,,,,3
Visit 1,2025_04_11,PW78,2025_04_11/012,inner_top_left,normalised,included,included,0.6,80,176,0,33.0,33.0,24.041630560342615,-1.9488352272727245,2.9591818181818192,3.6168218400092393,1.2576876257984804,,,,,,,,3
Visit 1,2025_04_12,QZ00,2025_04_12/005,inner_top_left,normalised,included,included,0.6,89,162,0,33.0,33.0,24.041630560342615,-1.0464753086419754,13.375333333333334,13.510864596936988,4.272874292634414,,,,,,,,3
Visit 1,2025_04_12,QZ00,2025_04_12/012,inner_top_left,normalised,included,included,0.6,98,189,0,33.0,33.0,24.041630560342615,1.1069576719576673,-3.256306878306872,3.630247755078326,1.3385998570936393,,,,,,,,3
Visit 1,2025_04_12,QZ00,2025_04_12/014,inner_top_left,normalised,included,target_mismatch,0.6,61,124,0,33.0,33.0,24.041630560342615,-33.0,33.0,46.66904755831213,0.0,,,,,,,,2
Visit 1,2025_04_12,RB76,2025_04_12/020,inner_top_left,normalised,included,included,0.6,88,177,0,33.0,33.0,24.041630560342615,-0.8626101694915317,8.395971751412429,8.455711964527204,1.0637068532957428,,,,,,,,3
Visit 1,2025_04_12,RB76,2025_04_12/024,inner_top_left,normalised,included,included,0.6,85,185,0,33.0,33.0,24.041630560342615,-0.22668108108108154,7.426351351351348,7.484825769988339,1.7097563346578057,,,,,,,,3
Visit 1,2025_04_12,SS73,2025_04_12/017,inner_top_left,normalised,included,included,0.6,86,201,0,33.0,33.0,24.041630560342615,-1.1727313432835895,5.036084577114433,5.186856991329539,0.6306497781351712,,,,,,,,3
Visit 1,2025_04_12,SS73,2025_04_12/019,inner_top_left,normalised,included,included,0.6,94,183,0,33.0,33.0,24.041630560342615,-1.6653005464480897,5.537907103825135,5.790411793467672,0.6671131787477655,,,,,,,,3
Visit 1,2025_04_12,SS73,2025_04_12/027,inner_top_left,normalised,included,included,0.6,95,202,0,33.0,33.0,24.041630560342615,-1.261910891089113,-12.831262376237623,12.909981639034363,0.876333536392844,,,,,,,,3
Visit 1,2025_04_12,SY91,2025_04_12/013,inner_top_left,normalised,included,target_mismatch,0.6,95,157,0,33.0,33.0,24.041630560342615,-33.0,33.0,46.66904755831213,0.0,,,,,,,,3
Visit 1,2025_04_12,SY91,2025_04_12/021,inner_top_left,normalised,included,target_mismatch,0.6,99,162,0,33.0,33.0,24.041630560342615,-3.029512345679017,19.70856790123457,19.944245440873548,1.8678005463455598,,,,,,,,3
Visit 1,2025_04_12,SY91,2025_04_12/022,inner_top_left,normalised,included,target_mismatch,0.6,95,155,0,33.0,33.0,24.041630560342615,-3.5379290322580665,19.754664516129033,27.35390404360336,18.08401738528056,,,,,,,,3
