delay_s,delay_ms,subject_id,condition,target_id,marker_window_means,accuracy_median_target_error_deg,repeat_spread_median_radial_deg
0.17,170,QZ00,Calib & Acc,7,3,7.062855218658144,3.7514159326184333
0.17,170,QZ00,Calib & Acc,8,1,5.096806013008905,0.0
0.17,170,QZ00,Calib & Acc,9,3,5.665571802266889,1.1174676458353299
0.17,170,RB76,Acc 10min,1,3,0.9873038806630248,0.5574009418872138
0.17,170,RB76,Acc 10min,2,3,3.908807517293937,0.39186065934065795
0.17,170,RB76,Acc 10min,3,3,2.3254275851228727,0.4797375508480877
0.17,170,RB76,Acc 10min,4,3,2.124333980653832,0.3110001595214351
0.17,170,RB76,Acc 10min,5,3,3.004789642658015,0.22203544633077765
0.17,170,RB76,Acc 10min,6,3,2.16879180748882,0.47070110709950436
0.17,170,RB76,Acc 10min,7,3,3.5531464748648607,0.26068452034883904
0.17,170,RB76,Acc 10min,8,3,0.843705391044041,0.28924147058823557
0.17,170,RB76,Acc 10min,9,3,2.544977991058158,0.508607179487182
0.17,170,RB76,Calib & Acc,1,3,0.6340809772653513,0.7960328166898917
0.17,170,RB76,Calib & Acc,2,3,2.3315279091983694,0.6228836930909089
0.17,170,RB76,Calib & Acc,3,3,2.846005314302141,0.36102205655809705
0.17,170,RB76,Calib & Acc,4,3,4.220682042236892,0.6368213002371748
0.17,170,RB76,Calib & Acc,5,3,1.2025942582788636,0.7356722664659792
0.17,170,RB76,Calib & Acc,6,3,1.0300084946628523,0.6914570679102301
0.17,170,RB76,Calib & Acc,7,3,1.87227570381139,0.7819312791012285
0.17,170,RB76,Calib & Acc,8,3,2.2812166720068876,0.8803832015810293
0.17,170,RB76,Calib & Acc,9,3,2.077056331485537,0.9098727728338097
0.17,170,SS73,Acc 10min,1,3,0.9548125307274368,1.0971969063174833
0.17,170,SS73,Acc 10min,2,3,3.7105912053012413,0.7727989288784116
0.17,170,SS73,Acc 10min,3,3,2.9283882596151014,1.1631732893348108
0.17,170,SS73,Acc 10min,4,3,3.798494860589685,0.18692486956521748
0.17,170,SS73,Acc 10min,5,3,1.5629760815569844,0.5323111198170294
0.17,170,SS73,Acc 10min,6,3,0.7730805253022233,0.1384284771126767
0.17,170,SS73,Acc 10min,7,3,0.5303370356140437,0.04188706004140741
0.17,170,SS73,Acc 10min,8,3,0.4682468125091727,0.542071037544725
0.17,170,SS73,Acc 10min,9,3,1.3990144639544724,0.5393819813109424
0.17,170,SS73,Acc 60min,1,3,3.846457299001742,0.9586335970386816
0.17,170,SS73,Acc 60min,2,3,3.2817926370551023,0.31220678571428806
0.17,170,SS73,Acc 60min,3,3,4.292792142595188,0.9155827494550212
0.17,170,SS73,Acc 60min,4,3,2.603910389650151,0.39698370919483783
0.17,170,SS73,Acc 60min,5,3,3.4212640047328975,0.31817501888736244
0.17,170,SS73,Acc 60min,6,3,5.243710432605918,0.4780759124203456
0.17,170,SS73,Acc 60min,7,3,5.161475204474523,1.202847806312328
0.17,170,SS73,Acc 60min,9,2,5.233724141520771,1.5450759820900788
0.17,170,SS73,Calib & Acc,1,3,0.7922180064778689,0.30277352528089807
0.17,170,SS73,Calib & Acc,2,3,3.256369809727964,0.16211828052004593
0.17,170,SS73,Calib & Acc,3,3,2.4824322833598553,0.3833407094594605
0.17,170,SS73,Calib & Acc,4,3,3.3541690884198245,0.0837305829074183
0.17,170,SS73,Calib & Acc,5,3,1.9921734539572025,0.00841335136840568
0.17,170,SS73,Calib & Acc,6,3,1.964820902503733,0.20208399725274795
0.17,170,SS73,Calib & Acc,7,3,1.4834802347290728,1.031288131280176
0.17,170,SS73,Calib & Acc,8,3,1.1794162938750739,0.7712434335134382
0.17,170,SS73,Calib & Acc,9,3,0.2958046647545086,0.16337494565217447
0.17,170,SY91,Acc 10min,1,3,3.531058922331729,0.2750988679245303
0.17,170,SY91,Acc 10min,2,2,6.741395969658775,2.167299580744838
0.17,170,SY91,Acc 10min,3,3,7.443548765923874,0.5802832191780816
0.17,170,SY91,Acc 10min,4,3,5.984875143461738,0.6145298513513513
0.17,170,SY91,Acc 10min,5,3,7.417884477569053,0.20198672889061903
0.17,170,SY91,Acc 10min,6,3,6.240947342274774,1.4553927181462034
0.17,170,SY91,Acc 10min,7,3,7.622052002808251,0.44745660283400857
0.17,170,SY91,Acc 10min,8,3,6.999149848661975,0.7923272954461318
0.17,170,SY91,Acc 10min,9,3,8.309311627762256,1.332119121988601
0.17,170,SY91,Acc 60min,1,1,4.4034376532893305,0.0
0.17,170,SY91,Acc 60min,2,1,5.219690276808218,0.0
0.17,170,SY91,Acc 60min,3,3,8.349733818278807,1.257674365656964
0.17,170,SY91,Acc 60min,4,3,7.932915680464086,0.22471096093991394
0.17,170,SY91,Acc 60min,5,3,9.497048428019932,0.5900772205207743
0.17,170,SY91,Acc 60min,6,3,8.767505318200609,0.498070401977658
0.17,170,SY91,Acc 60min,7,3,10.1250591080759,0.04691349537940355
0.17,170,SY91,Acc 60min,8,3,8.249939321857163,0.7508302941176477
0.17,170,SY91,Acc 60min,9,3,10.379929182620227,0.16558063307873083
0.17,170,SY91,Calib & Acc,1,3,10.326127359760774,0.0
0.17,170,SY91,Calib & Acc,2,3,51.25064786175878,0.0
0.17,170,SY91,Calib & Acc,3,3,22.7174801914737,0.0
0.17,170,SY91,Calib & Acc,4,3,41.13640609302179,0.0
0.17,170,SY91,Calib & Acc,5,3,34.42042453253591,0.0
0.17,170,SY91,Calib & Acc,6,3,29.80294658251093,0.0
0.17,170,SY91,Calib & Acc,7,3,45.4349603829474,0.0
0.17,170,SY91,Calib & Acc,8,3,30.066138033508725,0.0
0.17,170,SY91,Calib & Acc,9,3,58.51472170531105,0.0
0.17,170,YR00,Acc 10min,1,3,1.9988384441974612,1.3441855792682933
0.17,170,YR00,Acc 10min,2,3,3.5298331660645026,1.1480035406455968
0.17,170,YR00,Acc 10min,3,3,1.1550124502391037,0.37220962698205706
0.17,170,YR00,Acc 10min,4,3,2.6014688108547577,0.29401957308685966
0.17,170,YR00,Acc 10min,5,3,2.762202997984265,0.9553650644830654
0.17,170,YR00,Acc 10min,6,3,1.8172381959373523,1.5042451639684504
0.17,170,YR00,Acc 10min,7,3,2.344927018977094,1.3908559222799932
0.17,170,YR00,Acc 10min,8,3,6.248233563269737,1.5914048403052554
0.17,170,YR00,Acc 10min,9,3,2.8589503005069914,0.568880132530122
0.17,170,YR00,Acc 60min,1,3,6.033773968974305,1.9632903573454357
0.17,170,YR00,Acc 60min,2,2,4.601281619721944,0.6067218049693539
0.17,170,YR00,Acc 60min,3,3,2.8912899602224345,0.06026499155799544
0.17,170,YR00,Acc 60min,4,3,1.5304350906359923,0.6442395357756628
0.17,170,YR00,Acc 60min,5,3,4.334706166328383,0.5360875319693088
0.17,170,YR00,Acc 60min,6,3,2.978547558636711,0.18163501134401755
0.17,170,YR00,Acc 60min,7,3,4.776001721276997,4.011804181323234
0.17,170,YR00,Acc 60min,8,3,7.073741614298024,0.4960697727272745
0.17,170,YR00,Acc 60min,9,3,1.479816567509444,0.7198998807056826
0.17,170,YR00,Calib & Acc,1,2,1.4111759565048836,0.9704885062463149
0.17,170,YR00,Calib & Acc,2,3,4.1107258498529555,1.2490610726695157
0.17,170,YR00,Calib & Acc,3,3,2.9029671914119275,1.9163909302325575
0.17,170,YR00,Calib & Acc,4,3,3.354081807992997,1.233196356498795
0.17,170,YR00,Calib & Acc,5,3,3.3674291250444863,0.8961235143442623
0.17,170,YR00,Calib & Acc,6,3,1.4539759152139562,1.9507399999999997
0.17,170,YR00,Calib & Acc,7,2,2.5211392382941376,2.426375938747669
0.17,170,YR00,Calib & Acc,8,2,3.594408201540261,2.136390827970995
0.17,170,YR00,Calib & Acc,9,3,2.791305177097403,0.507030363313235
0.18,180,AW75,Acc 10min,1,3,3.19527070074297,1.6912445320962886
0.18,180,AW75,Acc 10min,2,3,2.2940252362208424,0.41637145085564575
0.18,180,AW75,Acc 10min,3,3,1.8575447287956015,0.05948631676074623
0.18,180,AW75,Acc 10min,4,3,3.110466383080379,1.7728782328658317
0.18,180,AW75,Acc 10min,5,3,1.8758694747304032,0.6205659496753249
0.18,180,AW75,Acc 10min,6,3,2.8651678550227406,0.6943126657738512
0.18,180,AW75,Acc 10min,7,3,3.1244271172149194,0.3948742498880442
0.18,180,AW75,Acc 10min,8,3,8.744600901649937,7.706877207498383
0.18,180,AW75,Acc 10min,9,3,3.378458473689124,4.008948480847405
0.18,180,AW75,Acc 60min,1,3,4.672855291150307,2.19557737493214
0.18,180,AW75,Acc 60min,2,3,2.953675064292802,0.8839647794117642
0.18,180,AW75,Acc 60min,3,3,2.7173362731494093,0.5568049090909106
0.18,180,AW75,Acc 60min,4,3,3.6655331566659397,1.029995306919644
0.18,180,AW75,Acc 60min,5,3,3.9498677245801437,3.081068523961186
0.18,180,AW75,Acc 60min,6,3,2.6647588257037906,1.310872289612694
0.18,180,AW75,Acc 60min,7,3,2.82904070073211,1.001685625234836
0.18,180,AW75,Acc 60min,8,3,3.9259105370941287,1.790756336986541
0.18,180,AW75,Acc 60min,9,3,1.708046782243675,1.7707996309400522
0.18,180,AW75,Calib & Acc,1,3,1.7319181137377664,0.9987442857142881
0.18,180,AW75,Calib & Acc,2,3,0.8007096531583723,0.5839500426499056
0.18,180,AW75,Calib & Acc,3,3,1.3065826193031203,0.33048867260440795
0.18,180,AW75,Calib & Acc,4,3,1.7880672113266602,0.8198615707146759
0.18,180,AW75,Calib & Acc,5,3,6.29068878713085,0.9679183673469391
0.18,180,AW75,Calib & Acc,6,1,11.918390226324377,0.0
0.18,180,AW75,Calib & Acc,7,3,3.856997146378018,0.9380752993104433
0.18,180,AW75,Calib & Acc,9,3,3.4654346540547416,0.6385804574160695
0.18,180,CL98,Acc 10min,1,1,18.87268679256944,0.0
0.18,180,CL98,Acc 10min,5,1,8.259481073954728,0.0
0.18,180,CL98,Acc 10min,7,1,1.5081864803539686,0.0
0.18,180,CL98,Acc 10min,8,1,23.848529982489488,0.0
0.18,180,CL98,Acc 60min,1,3,2.35552473421789,1.3137826238808277
0.18,180,CL98,Acc 60min,2,3,2.3003726052526376,1.0002956181598737
0.18,180,CL98,Acc 60min,3,2,3.725270868795946,1.3993727453121023
0.18,180,CL98,Acc 60min,4,3,6.287691936204558,1.283787704810984
0.18,180,CL98,Acc 60min,5,3,13.271917814061252,0.7693334787497983
0.18,180,CL98,Acc 60min,6,3,9.73812818741925,0.18839919822474183
0.18,180,CL98,Acc 60min,7,2,19.719578091038073,1.2935561015848875
0.18,180,CL98,Acc 60min,8,3,7.4885111342212225,6.024143259089621
0.18,180,CL98,Calib & Acc,1,3,5.264194281344321,3.5909376832370343
0.18,180,CL98,Calib & Acc,2,2,4.1453096926688495,1.2032998832872641
0.18,180,CL98,Calib & Acc,3,2,0.9258168384326857,0.9074369273142523
0.18,180,CL98,Calib & Acc,4,1,2.7498140967636155,0.0
0.18,180,CL98,Calib & Acc,5,2,3.8307021677718844,1.0357773943747732
0.18,180,CL98,Calib & Acc,6,3,18.71028705384191,4.172014076086958
0.18,180,CL98,Calib & Acc,7,2,0.5640251237322638,0.4946898211304882
0.18,180,CL98,Calib & Acc,8,3,2.7761440628246925,0.7539391227553729
0.18,180,CL98,Calib & Acc,9,1,6.416713284061882,0.0
0.18,180,CL98test,Calib & Acc,1,3,3.1922004795507664,0.2897321378699767
0.18,180,CL98test,Calib & Acc,2,3,3.5255115631894105,2.1833981190170224
0.18,180,CL98test,Calib & Acc,3,3,2.9631326875618713,0.7244949612335618
0.18,180,CL98test,Calib & Acc,4,3,3.449088856597286,1.8533629431055272
0.18,180,CL98test,Calib & Acc,5,3,1.115606147295768,0.5833623529411767
0.18,180,CL98test,Calib & Acc,6,3,1.829225565754521,0.6081190177162044
0.18,180,CL98test,Calib & Acc,7,3,1.1637764956473304,0.5270004750466687
0.18,180,CL98test,Calib & Acc,8,3,2.202487618797651,0.15942269821731828
0.18,180,CL98test,Calib & Acc,9,3,1.143138617972731,0.045451841334400236
0.18,180,JH71,Acc 10min,1,3,3.0378777865662503,1.2244407140576163
0.18,180,JH71,Acc 10min,2,3,2.7907644755804433,0.14188669895678174
0.18,180,JH71,Acc 10min,3,3,2.1519611045492333,0.5348873103888141
0.18,180,JH71,Acc 10min,4,3,2.5315110945573203,0.35260842947031396
0.18,180,JH71,Acc 10min,5,3,2.0926174295887185,0.2014405291005293
0.18,180,JH71,Acc 10min,6,3,1.7051309527704945,0.37927380425744167
0.18,180,JH71,Acc 10min,7,3,2.0474362240263013,0.4560565720569745
0.18,180,JH71,Acc 10min,8,3,2.1997828075370576,0.3975274151651764
0.18,180,JH71,Acc 10min,9,3,0.42843869996448,0.3132639251850158
0.18,180,JH71,Acc 60min,1,3,3.2069514282665716,0.45508660780945365
0.18,180,JH71,Acc 60min,2,3,2.544573031287224,0.6402550304756632
0.18,180,JH71,Acc 60min,3,3,0.6032011988050836,0.8898109101354151
0.18,180,JH71,Acc 60min,4,3,2.6742012461324376,0.9975609411764719
0.18,180,JH71,Acc 60min,5,3,1.5370672434713488,0.8166307533504806
0.18,180,JH71,Acc 60min,6,3,1.0283492102594942,0.6180276405775071
0.18,180,JH71,Acc 60min,7,3,1.4890022702891084,0.27135219460602755
0.18,180,JH71,Acc 60min,8,3,1.978207285902194,1.2691492987377266
0.18,180,JH71,Acc 60min,9,3,1.6853233084327333,0.7604502433167382
0.18,180,JH71,Calib & Acc,1,3,2.569360941504656,0.9564967471456645
0.18,180,JH71,Calib & Acc,2,3,1.4317112164530856,0.17673662489196218
0.18,180,JH71,Calib & Acc,3,3,2.781149627137671,0.065520322580646
0.18,180,JH71,Calib & Acc,4,3,3.3105556990265166,0.3806650850291424
0.18,180,JH71,Calib & Acc,5,3,2.8407439586320202,0.28345336570945934
0.18,180,JH71,Calib & Acc,6,3,2.0021863244552818,0.3916724563567114
0.18,180,JH71,Calib & Acc,7,3,2.143923366178337,0.2833976455873921
0.18,180,JH71,Calib & Acc,8,3,3.036988121536315,1.265392140904686
0.18,180,JH71,Calib & Acc,9,3,1.6032516668725807,0.2725744683672145
0.18,180,JL98,Acc 10min,1,3,1.0783832721863333,0.17915075090783156
0.18,180,JL98,Acc 10min,2,3,2.415545452506494,0.3989254385964891
0.18,180,JL98,Acc 10min,3,3,1.421051076446084,0.33448107098381286
0.18,180,JL98,Acc 10min,4,3,8.123863636758061,0.7129527862208729
0.18,180,JL98,Acc 10min,5,3,9.454005159062415,2.171257153464369
0.18,180,JL98,Acc 10min,6,3,7.874684537917019,2.5024518593976057
0.18,180,JL98,Acc 10min,7,3,17.49043334785911,1.5587706638755972
0.18,180,JL98,Acc 10min,8,3,2.2593530074494663,0.9028192307692322
0.18,180,JL98,Acc 60min,1,3,3.320504961803521,2.7161461134453777
0.18,180,JL98,Acc 60min,2,1,1.9363074932435478,0.0
0.18,180,JL98,Acc 60min,3,2,1.8143345547549237,0.27704011180284094
0.18,180,JL98,Acc 60min,4,2,2.2084141003363733,1.1811473597038171
0.18,180,JL98,Acc 60min,5,1,4.331281151841667,0.0
0.18,180,JL98,Acc 60min,6,1,4.983114090588226,0.0
0.18,180,JL98,Acc 60min,7,1,4.79098752437128,0.0
0.18,180,JL98,Acc 60min,8,1,1.9165823134042208,0.0
0.18,180,JL98,Acc 60min,9,2,1.9401441902011463,0.8373034858710511
0.18,180,JL98,Calib & Acc,1,2,0.9629382441544994,0.4662421978059029
0.18,180,JL98,Calib & Acc,2,2,1.8004079692842927,0.8280863716259573
0.18,180,JL98,Calib & Acc,3,3,1.5692504894628254,0.8039145618563378
0.18,180,JL98,Calib & Acc,4,3,3.5361487870337376,1.4582330882352945
0.18,180,JL98,Calib & Acc,5,2,6.112599779195914,1.648737365444398
0.18,180,JL98,Calib & Acc,6,3,5.926018053112881,0.39265998026493715
0.18,180,JL98,Calib & Acc,7,3,9.489034892547652,5.037431680360962
0.18,180,JL98,Calib & Acc,8,3,2.682343783707442,0.5070757978723393
0.18,180,JL98,Calib & Acc,9,3,5.311644985125668,0.1262366724308297
0.18,180,LW03,Acc 10min,1,3,3.211764212145459,0.5749763080799901
0.18,180,LW03,Acc 10min,2,3,2.9947082434757384,3.8847465954606157
0.18,180,LW03,Acc 10min,3,3,4.333700796170665,0.8097416666666657
0.18,180,LW03,Acc 10min,4,3,2.1096778629946153,0.2978908421052644
0.18,180,LW03,Acc 10min,5,3,2.3170544669255193,0.4509431071733192
0.18,180,LW03,Acc 10min,6,3,1.0455341425731433,0.4388926764206665
0.18,180,LW03,Acc 10min,7,3,0.8146109255155323,0.37563142261594606
0.18,180,LW03,Acc 10min,8,3,1.8011356659327544,1.4003446605897392
0.18,180,LW03,Acc 10min,9,3,0.6836642320989683,0.2661054670177396
0.18,180,LW03,Acc 60min,1,1,23.77355383400309,0.0
0.18,180,LW03,Acc 60min,2,3,3.340612289584988,1.1565462644177869
0.18,180,LW03,Acc 60min,3,3,5.908244380534883,0.6352134949230273
0.18,180,LW03,Acc 60min,4,3,5.116015652474333,2.479010924764906
0.18,180,LW03,Acc 60min,5,3,10.335198637830612,0.6279767574127435
0.18,180,LW03,Acc 60min,6,3,6.508813424437065,0.39624571428571365
0.18,180,LW03,Acc 60min,7,3,21.1473486621464,0.6487839185626023
0.18,180,LW03,Acc 60min,8,2,4.966390654419282,0.671597917318264
0.18,180,LW03,Calib & Acc,1,2,1.5147430119912848,1.0612345594475188
0.18,180,LW03,Calib & Acc,2,3,1.9691712867164453,1.554805123621124
0.18,180,LW03,Calib & Acc,3,3,1.848533263671919,2.2577657454035194
0.18,180,LW03,Calib & Acc,4,3,1.4406212477796436,0.5538123821950914
0.18,180,LW03,Calib & Acc,5,3,2.184888253408774,0.39893218341090414
0.18,180,LW03,Calib & Acc,6,3,0.7806770935432277,0.35104773574498155
0.18,180,LW03,Calib & Acc,7,3,1.0792589751423942,0.3064663692518881
0.18,180,LW03,Calib & Acc,8,3,1.4806245776014055,0.08157588652482062
0.18,180,LW03,Calib & Acc,9,3,0.423218110795845,0.7145916468891531
0.18,180,MQ85,Acc 10min,1,2,1.7833858140423349,0.6515526656591949
0.18,180,MQ85,Acc 10min,2,1,2.9320366510568214,0.0
0.18,180,MQ85,Acc 10min,3,2,4.036141693534926,0.2768533244153337
0.18,180,MQ85,Acc 10min,4,2,4.211400423357109,0.663019793448222
0.18,180,MQ85,Acc 10min,5,2,11.845488365234338,5.4141700379245785
0.18,180,MQ85,Acc 10min,6,2,1.1613760376886515,0.9738757325562366
0.18,180,MQ85,Acc 10min,7,1,1.1566969950623047,0.0
0.18,180,MQ85,Acc 10min,8,3,9.62879968536033,0.12049922745358188
0.18,180,MQ85,Acc 10min,9,2,10.004558727997487,8.505899989118443
0.18,180,MQ85,Acc 60min,1,3,4.530703995160997,0.2788864450127875
0.18,180,MQ85,Acc 60min,2,3,4.548991459244399,0.07134331872946476
0.18,180,MQ85,Acc 60min,3,3,2.0008322773984935,0.36054234782608674
0.18,180,MQ85,Acc 60min,4,3,2.554735257689532,0.29001691897835863
0.18,180,MQ85,Acc 60min,5,3,3.9309923923104684,0.7005472165665938
0.18,180,MQ85,Acc 60min,6,2,2.374379314031269,0.856689226105072
0.18,180,MQ85,Acc 60min,7,3,6.839799219940711,2.8072963010204086
0.18,180,MQ85,Acc 60min,8,3,3.3763518262427406,0.3112033031674226
0.18,180,MQ85,Acc 60min,9,3,2.4523458574650623,0.5373097560975566
0.18,180,MQ85,Calib & Acc,1,3,0.7893005417611331,0.2735589700996641
0.18,180,MQ85,Calib & Acc,2,3,1.9814530737164742,1.1541422611335874
0.18,180,MQ85,Calib & Acc,3,3,2.7115083765202646,0.460634372908089
0.18,180,MQ85,Calib & Acc,4,3,6.286122251235432,2.077068257946062
0.18,180,MQ85,Calib & Acc,5,3,9.192956677582615,0.24652828124999981
0.18,180,MQ85,Calib & Acc,6,3,1.415197180612026,0.8303786315789452
0.18,180,MQ85,Calib & Acc,7,3,6.9747793512216285,1.0765284210526334
0.18,180,MQ85,Calib & Acc,8,3,7.827685964991486,0.5626913621262464
0.18,180,MQ85,Calib & Acc,9,3,4.95063888355721,3.0989055882352936
0.18,180,NM84,Acc 10min,1,3,4.216172656755544,0.3267770841785005
0.18,180,NM84,Acc 10min,2,3,5.67983945116376,0.3718467341772147
0.18,180,NM84,Acc 10min,3,3,2.5686981996494254,0.8930049340323282
0.18,180,NM84,Acc 10min,4,3,2.2655400119602005,0.6292222737923581
0.18,180,NM84,Acc 10min,5,3,4.633632174250987,0.47952696481272644
0.18,180,NM84,Acc 10min,6,3,0.9243502749936829,0.7168827633824223
0.18,180,NM84,Acc 10min,7,1,1.7824018389702163,0.0
0.18,180,NM84,Acc 10min,8,3,4.047482477451527,5.4158329247987185
0.18,180,NM84,Acc 10min,9,3,7.003665809896962,0.4325444132152179
0.18,180,NM84,Acc 60min,3,3,9.447421232739806,0.17735515523633083
0.18,180,NM84,Acc 60min,4,3,9.333769423380732,1.022048667893407
0.18,180,NM84,Acc 60min,5,3,9.27277516339302,0.6524892211500166
0.18,180,NM84,Acc 60min,6,3,8.36949005704548,0.7650599783864099
0.18,180,NM84,Acc 60min,7,3,8.40534615701584,1.875556684491979
0.18,180,NM84,Acc 60min,8,3,6.835112513629348,0.4948687955570996
0.18,180,NM84,Acc 60min,9,3,7.268049749901937,0.06549808980466133
0.18,180,NM84,Calib & Acc,1,3,0.771987412696832,0.05389838311866413
0.18,180,NM84,Calib & Acc,2,3,2.0107812020230345,1.545246328043214
0.18,180,NM84,Calib & Acc,3,3,3.5650917170474345,0.16642687307496665
0.18,180,NM84,Calib & Acc,4,3,2.7130987961217525,0.7782105700109817
0.18,180,NM84,Calib & Acc,5,3,4.596099947128657,1.8327096458378482
0.18,180,NM84,Calib & Acc,6,3,3.3021722942841234,1.86243772163871
0.18,180,NM84,Calib & Acc,7,3,5.5588590948398755,0.6355408335540251
0.18,180,NM84,Calib & Acc,8,3,5.8197059741851,0.412780792682927
0.18,180,NM84,Calib & Acc,9,3,2.120247835014756,0.6674849999999992
0.18,180,PW78,Acc 10min,1,3,1.4434264068925424,0.2711655430711595
0.18,180,PW78,Acc 10min,2,3,3.3632349157826873,1.6154051061007966
0.18,180,PW78,Acc 10min,3,3,3.0349486951643354,0.1163945931223953
0.18,180,PW78,Acc 10min,4,3,3.597087411581111,0.4839603071120706
0.18,180,PW78,Acc 10min,5,3,3.272177440333198,0.6067460513931355
0.18,180,PW78,Acc 10min,6,3,2.546254565190332,1.148108209377421
0.18,180,PW78,Acc 10min,7,3,2.847994941979241,1.6267287085436188
0.18,180,PW78,Acc 10min,8,3,2.8935053968105433,0.6051334312203104
0.18,180,PW78,Acc 10min,9,3,4.398194291938652,1.036794696064872
0.18,180,PW78,Acc 60min,1,3,1.273707802475737,0.2936995169559326
0.18,180,PW78,Acc 60min,2,3,1.3546889382901082,0.7948289634146342
0.18,180,PW78,Acc 60min,3,3,1.4426426450888403,0.16756923444976035
0.18,180,PW78,Acc 60min,4,3,2.6982017885211103,0.3714752704326916
0.18,180,PW78,Acc 60min,5,3,2.803951656588208,1.1158595189464806
0.18,180,PW78,Acc 60min,6,3,3.2098538025821974,0.3714542651968289
0.18,180,PW78,Acc 60min,7,3,3.2946186445105488,0.23767442850797363
0.18,180,PW78,Acc 60min,8,3,2.873978497609694,0.2626610798548086
0.18,180,PW78,Acc 60min,9,3,3.0476656277676066,0.6874249067164158
0.18,180,PW78,Calib & Acc,1,3,0.9227244103128496,0.607395795526731
0.18,180,PW78,Calib & Acc,2,3,1.7582612035535214,0.38761020569620186
0.18,180,PW78,Calib & Acc,3,3,1.8816696454153632,0.3257549331562046
0.18,180,PW78,Calib & Acc,4,3,2.478657677647436,0.5562849276293884
0.18,180,PW78,Calib & Acc,5,3,1.971548403399492,0.13288793049215114
0.18,180,PW78,Calib & Acc,6,3,1.7900761585233222,0.35848557692307725
0.18,180,PW78,Calib & Acc,7,3,2.1984812366069146,0.28415618642343654
0.18,180,PW78,Calib & Acc,8,3,1.6006110131163387,0.2541647121219746
0.18,180,PW78,Calib & Acc,9,3,1.732715772229684,0.7427858522727266
0.18,180,QZ00,Acc 10min,1,3,1.6249430612215414,1.7290798041518527
0.18,180,QZ00,Acc 10min,2,3,4.8422581835865905,0.5166452490683072
0.18,180,QZ00,Acc 10min,3,3,0.9977803967174068,0.27513924527194944
0.18,180,QZ00,Acc 10min,4,3,2.6111928985886523,0.9151164327671241
0.18,180,QZ00,Acc 10min,5,3,1.2863345104299357,0.24716388365203357
0.18,180,QZ00,Acc 10min,6,3,3.142446409416116,0.7293408981555736
0.18,180,QZ00,Acc 10min,7,3,5.289366900994435,0.6524833583208398
0.18,180,QZ00,Acc 10min,8,3,2.2679477633835807,0.1452787559858173
0.18,180,QZ00,Acc 10min,9,3,4.709389791285352,1.0468142620481924
0.18,180,QZ00,Acc 60min,1,3,10.326127359760774,0.0
0.18,180,QZ00,Acc 60min,2,3,51.25064786175878,0.0
0.18,180,QZ00,Acc 60min,3,2,22.7174801914737,0.0
0.18,180,QZ00,Acc 60min,4,3,41.13640609302179,0.0
0.18,180,QZ00,Acc 60min,5,3,34.42042453253591,0.0
0.18,180,QZ00,Acc 60min,6,3,29.80294658251093,0.0
0.18,180,QZ00,Acc 60min,7,3,45.4349603829474,0.0
0.18,180,QZ00,Acc 60min,8,3,30.066138033508725,0.0
0.18,180,QZ00,Acc 60min,9,3,58.51472170531105,0.0
0.18,180,QZ00,Calib & Acc,1,3,2.416635005240502,2.545144637077835
0.18,180,QZ00,Calib & Acc,2,3,1.8711566807784388,1.5325366006089112
0.18,180,QZ00,Calib & Acc,3,3,5.006211325075471,0.604265434574625
0.18,180,QZ00,Calib & Acc,4,3,4.992638208004019,0.9865199558923669
0.18,180,QZ00,Calib & Acc,5,3,1.9856810810563525,1.3397082692307691
0.18,180,QZ00,Calib & Acc,6,3,1.4978593700035943,0.5661752829894093
0.18,180,QZ00,Calib & Acc,7,3,7.062855218658144,3.7514159326184333
0.18,180,QZ00,Calib & Acc,8,1,5.096806013008905,0.0
0.18,180,QZ00,Calib & Acc,9,3,5.665571802266889,1.1174676458353299
0.18,180,RB76,Acc 10min,1,3,0.9873038806630248,0.5574009418872138
0.18,180,RB76,Acc 10min,2,3,3.908807517293937,0.39186065934065795
0.18,180,RB76,Acc 10min,3,3,2.3179258467311774,0.4962333786748947
0.18,180,RB76,Acc 10min,4,3,2.124333980653832,0.304966779918864
0.18,180,RB76,Acc 10min,5,3,2.998790958663546,0.22718918436905522
0.18,180,RB76,Acc 10min,6,3,2.16879180748882,0.47070110709950436
0.18,180,RB76,Acc 10min,7,3,3.544061445414555,0.24245018382352868
0.18,180,RB76,Acc 10min,8,3,0.8030886371510376,0.28924147058823557
0.18,180,RB76,Acc 10min,9,3,2.5466609670115448,0.4759800000000034
0.18,180,RB76,Calib & Acc,1,3,0.6340809772653513,0.7167448971735382
0.18,180,RB76,Calib & Acc,2,3,2.3315279091983694,0.6228836930909089
0.18,180,RB76,Calib & Acc,3,3,2.836532273193295,0.348487020676691
0.18,180,RB76,Calib & Acc,4,3,4.275329131775043,0.5987744728915665
0.18,180,RB76,Calib & Acc,5,3,1.1902463467669409,0.7121268787302341
0.18,180,RB76,Calib & Acc,6,3,1.0300084946628523,0.6826980496453903
0.18,180,RB76,Calib & Acc,7,3,1.87227570381139,0.7866485442199797
0.18,180,RB76,Calib & Acc,8,3,2.288008531402851,0.9221682455475566
0.18,180,RB76,Calib & Acc,9,3,2.077056331485537,0.9098727728338097
0.18,180,SS73,Acc 10min,1,3,0.9548125307274368,1.0971969063174833
0.18,180,SS73,Acc 10min,2,3,3.7105912053012413,0.7727989288784116
0.18,180,SS73,Acc 10min,3,3,2.8397773046198,1.1541878772046148
